id,lessionID,userID,is_display,isSupport,checkbox,area,dr_related,amd_related,hr_related,pm_related
LESCONFIG_4959fbd39a9884b97bbbcfb5cc3659d1c,an,USER_83ab3a9dab93c2b8a9cba91dbb4153505,false,false,0,3,1,1,1,1
LESCONFIG_ccdda6abcabb4bb8072aba399bba51a9c,taf,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,false,0,1,1,1,0,1
LESCONFIG_60a98edaa989977bb6d9aedbdb9a3eb8d,nvfp,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,true,2,1,0,0,1,0
LESCONFIG_c9c9d6bcc7d289ac5db5ac042cbc3d6d9,pvh,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,true,2,1,0,1,1,1
LESCONFIG_f9501bc899b7186c01b4c2caa1ed9d90d,ls,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,false,0,1,1,0,0,1
LESCONFIG_d2ed811ac8b0ae81c61b09bacab9dabfa,IRMA,USER_83ab3a9dab93c2b8a9cba91dbb4153505,false,false,0,1,0,0,0,1
LESCONFIG_9decb219acb21c3dbdadc8bbadae8b960,vb,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,true,0,3,0,1,1,0
LESCONFIG_f29cc9bd38c49999dda7bb8a69d8ccd66,ode,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,false,0,3,0,0,1,1
LESCONFIG_f9bd887aabccaa77984ba00ac8b3d9bb9,awo,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,false,2,3,1,0,0,0
LESCONFIG_9fd98094eb3baf2d85a1c91a4aa85c28a,gea,USER_83ab3a9dab93c2b8a9cba91dbb4153505,false,true,0,3,0,0,1,0
LESCONFIG_26ca9c1fbb39bca9bd8e98dacf9a4c3ed,sp,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,false,0,3,0,0,1,1
LESCONFIG_5749dad98dbd9c9ec9cdf9b1b22aabbda,aavr,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,false,1,0,0,0,1,1
LESCONFIG_1a86a693b8ba9fac7edcc9cd85419e44d,acdr,USER_83ab3a9dab93c2b8a9cba91dbb4153505,false,true,2,1,1,0,1,0
LESCONFIG_d92aabb99a9c0ab8e0ac98f93db7a950d,pd,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,true,2,2,0,0,0,1
LESCONFIG_dd1399d1ab8da9329a7daefde31998dbd,sh,USER_83ab3a9dab93c2b8a9cba91dbb4153505,false,false,0,1,1,1,1,0
LESCONFIG_48a7a8b5ac0b0052e6caa4b7a8dfda4c4,seh,USER_83ab3a9dab93c2b8a9cba91dbb4153505,false,false,0,2,0,0,0,0
LESCONFIG_c0b04d947a599b39adbb8cb7ad7b9e9f2,rd,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,true,1,2,0,1,1,1
LESCONFIG_0b1917aabdd953f5bc927bcbb7b4c0378,mc,USER_83ab3a9dab93c2b8a9cba91dbb4153505,false,true,0,0,1,0,1,1
LESCONFIG_9ab709babc92d6bbc405bc9e7dfc16896,fs,USER_83ab3a9dab93c2b8a9cba91dbb4153505,false,false,0,2,1,1,1,0
LESCONFIG_bcaad92dad8989edb8c9de5ccc09b9c74,lc,USER_83ab3a9dab93c2b8a9cba91dbb4153505,true,true,0,1,0,0,0,1
LESCONFIG_099f9b43dacfb9893bd01adbacdba589c,ca,USER_83ab3a9dab93c2b8a9cba91dbb4153505,false,true,1,3,1,1,1,0
LESCONFIG_7e8cabaac4d2a5cb558a5baf23eec9856,ma,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,true,0,1,1,1,0,0
LESCONFIG_d3c8acc847ba9ab5d5bc89d6dcecadb67,hma,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,false,false,2,1,0,0,0,1
LESCONFIG_cc6da86d6d5c8da0b14a6886a99cbcb9b,he,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,false,1,1,0,1,0,0
LESCONFIG_09caeeebba1cbccdbc64cbdc866e5ac1c,cw,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,true,0,2,1,1,0,0
LESCONFIG_13936ab9facaca66a99ab8b2cbcdbab99,ds,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,true,0,2,0,1,0,0
LESCONFIG_9993bfdaa59daaecba057afb08dddb9a7,an,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,false,true,0,3,0,0,0,1
LESCONFIG_c88c89228b298824f9cb9b8ca88c9886b,taf,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,true,0,2,1,0,1,1
LESCONFIG_f0aadcca1c779babb9dd0aadaddc9bd98,nvfp,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,true,2,1,0,1,1,0
LESCONFIG_49a3aba88c9e3a0d591bccddcced8cda4,pvh,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,false,true,2,2,0,0,0,0
LESCONFIG_a4c2968cdc920d4ad6d3c695de1cedaa2,ls,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,true,0,3,1,0,1,0
LESCONFIG_7aacacc3bfcc208d3cc4dcd70bd95abcc,IRMA,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,false,true,0,1,0,0,1,1
LESCONFIG_f92f99d9d5cbcccd1a98cfd729aef5898,vb,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,true,0,3,0,0,1,1
LESCONFIG_573cae40ddaa049cd898369acfaffdded,ode,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,false,false,0,3,1,1,1,1
LESCONFIG_fb8c8aacbcbacbf7ddaddd7c8bdba108b,awo,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,true,2,0,1,1,1,1
LESCONFIG_fc98fbbebbaaddd5add7e8ab5bb929acb,gea,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,false,0,1,0,0,0,0
LESCONFIG_cab9e488ac990dcb77beb7bfc2a09c1dd,sp,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,false,0,1,0,1,1,1
LESCONFIG_1d6dd9bba9ccccfe33819b9db35db4aaa,aavr,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,false,true,1,2,0,0,0,1
LESCONFIG_bdbaa91d8d6c64a0acbdf9bcad4b916dc,acdr,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,false,2,3,0,1,0,0
LESCONFIG_9abaa2dd984bb90aa9bb18ca0f396a5a4,pd,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,false,2,1,1,0,0,1
LESCONFIG_bda6696b98c4dd4d2c4af71acdac0a6b5,sh,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,false,0,0,1,1,0,0
LESCONFIG_6edb8869da832ad2c38fbaa93a88c7cd2,seh,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,true,0,3,0,0,1,1
LESCONFIG_6eca8acba5915742d8f9c67f05aa9fb19,rd,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,false,1,3,0,1,0,1
LESCONFIG_a6cb8d38ac8bad5b29ba6a9db2bdfc739,mc,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,false,true,0,3,1,1,0,1
LESCONFIG_895ac0d6de1baddfa7b4adad9ecc9cd97,fs,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,false,false,0,3,0,1,0,1
LESCONFIG_adbb94a80abdcdb8bab79c2992994a479,lc,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,false,false,0,1,0,1,0,0
LESCONFIG_fabba950c920a190c689aafd9cbdd2b9d,ca,USER_2a59ba39dd0a20bbbdceaadb3ad2df9b2,true,true,1,3,1,0,0,1
LESCONFIG_f4bfd98acdc7e0ac8c3abfd73c9d3a389,ma,USER_e8ba819aba993aa938bddc7cb5dbab835,false,true,0,2,1,1,0,1
LESCONFIG_c9fbcdbcc2174d2b9bffc31c68cfaddd0,hma,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,2,1,1,1,0,0
LESCONFIG_4abcbf1aaadaaebe721b0c1ad9498aab5,he,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,1,0,1,1,0,1
LESCONFIG_bb9abdd7e9bbf9c7cfba1b9add1fadebc,cw,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,0,3,0,0,0,0
LESCONFIG_6abd495cbdacca1a96ac396febb9ea283,ds,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,0,0,0,1,0,1
LESCONFIG_09ba8966bb88a8d56dd16a0929bc2c5d7,an,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,0,0,1,0,0,0
LESCONFIG_ababac8ccdbc7d1568e7dc2a19a4bb1bb,taf,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,0,0,0,1,1,1
LESCONFIG_9da5892abb3518857c33c1bda8bd9d9ad,nvfp,USER_e8ba819aba993aa938bddc7cb5dbab835,false,true,2,0,0,0,0,0
LESCONFIG_89c97dabb9caafcc8d5dc9ccba2a5dccd,pvh,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,2,0,1,1,1,1
LESCONFIG_fb95a9cedaad059c99e11a1c9b6cb8c0d,ls,USER_e8ba819aba993aa938bddc7cb5dbab835,false,true,0,0,0,0,0,1
LESCONFIG_f90bacc48caadcba98b1bbb9bc8a9ddaa,IRMA,USER_e8ba819aba993aa938bddc7cb5dbab835,true,true,0,3,0,1,0,1
LESCONFIG_7c1ccbacdb0acbfabcfb9b9c0c549a998,vb,USER_e8ba819aba993aa938bddc7cb5dbab835,true,true,0,2,0,1,0,1
LESCONFIG_b44bebb7acab2a8ca76aabdd6d8bd3cfe,ode,USER_e8ba819aba993aa938bddc7cb5dbab835,false,false,0,3,1,0,1,0
LESCONFIG_5f941a1ccdbcedcac95da9aae9caea8bc,awo,USER_e8ba819aba993aa938bddc7cb5dbab835,false,true,2,3,0,1,0,0
LESCONFIG_db2a94a4d5d9b926dbc3cb0289a9cd973,gea,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,0,1,0,0,0,0
LESCONFIG_495a67dab93ea9f93e16fabb38b9ebbcd,sp,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,0,3,0,1,1,1
LESCONFIG_a7cb81450acaad69a909bf3da4cbaf66a,aavr,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,1,2,1,1,0,0
LESCONFIG_a9bd9b3dd0da93aa9b3abcbbad02cb7a1,acdr,USER_e8ba819aba993aa938bddc7cb5dbab835,true,true,2,0,1,1,0,1
LESCONFIG_2ddf998ccba78dcbb9aa9b89d1dbaa98c,pd,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,2,0,1,1,1,1
LESCONFIG_89beeaacaa86cad99bc4a4ca99bd55c4d,sh,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,0,3,1,0,1,0
LESCONFIG_3dfd9cb85b8c2bd8e4ba3dadc2c89daa2,seh,USER_e8ba819aba993aa938bddc7cb5dbab835,false,true,0,2,0,1,1,1
LESCONFIG_d199c3dac9ad9caed89ae4c879bacdbcb,rd,USER_e8ba819aba993aa938bddc7cb5dbab835,true,true,1,3,0,0,0,1
LESCONFIG_c7ccbbbbcabbd3bb8db8bb7bd9ad29978,mc,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,0,1,0,0,0,0
LESCONFIG_a99a9c94357b6ecc983d98cbcddcc9dd3,fs,USER_e8ba819aba993aa938bddc7cb5dbab835,true,true,0,0,1,0,0,1
LESCONFIG_93a9dcb9677bbad03aac3d4dcc8c3cdbb,lc,USER_e8ba819aba993aa938bddc7cb5dbab835,false,true,0,3,1,0,0,0
LESCONFIG_c190cba9bd8ffa480e4d66aad9b7dd1b8,ca,USER_e8ba819aba993aa938bddc7cb5dbab835,true,false,1,1,1,0,1,1
LESCONFIG_2baa2c4d1199a30dbca3b9cd75d2a0ab9,ma,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,true,false,0,2,0,0,1,1
LESCONFIG_49b98dda9cc1ddd99d93ab4b6daac09bb,hma,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,true,false,2,1,1,1,0,1
LESCONFIG_7882ca0b9ca6a1ddcdcb0dce5a6b289b0,he,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,true,1,2,1,0,1,1
LESCONFIG_495cb075a3bdf268d1efaa9dde9a9d415,cw,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,true,0,1,1,1,0,1
LESCONFIG_fb97c48b8b9c98fd9abfbadd8dcd588cf,ds,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,true,false,0,2,1,0,0,0
LESCONFIG_3b39aadd9ddadcf9b48dab96cb99db869,an,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,false,0,0,0,0,0,0
LESCONFIG_fdac29a92e4c9ce9cbcbafcebcabd8cbc,taf,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,true,false,0,2,1,1,1,0
LESCONFIG_a6f9cdddfa3ab90d120ba53c2a9ddd9ad,nvfp,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,true,2,0,0,0,0,1
LESCONFIG_429b0c29fb8c9dac5e4e99b4aeb0553cd,pvh,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,true,false,2,1,1,1,1,1
LESCONFIG_ba9b93904d0d54d9dbf0a99298da16892,ls,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,true,0,2,1,0,0,0
LESCONFIG_3aebb0a9c99fbba2938daf49d92df5bbd,IRMA,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,false,0,3,0,0,0,1
LESCONFIG_6b3939a13dbb8acd9ac9c7bf4796aa9ac,vb,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,false,0,2,0,0,0,0
LESCONFIG_79db76cadcac85d99beadc33dad4dbb9b,ode,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,true,false,0,3,1,0,1,1
LESCONFIG_ca8b3abc97b7b28dba84e6c6bbda2b4dc,awo,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,false,2,3,1,0,0,1
LESCONFIG_5dd9bfb8abd4d9a886c29dc7d301a9be9,gea,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,true,0,3,0,1,0,1
LESCONFIG_6a1b0b27b336e8989cd8c7aa63c83a3a3,sp,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,true,0,2,0,0,1,1
LESCONFIG_48ccbccaa9327c8b7399d98d989a4bba7,aavr,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,true,1,0,0,1,0,1
LESCONFIG_57c989cfba1cbd1a02d9b2db50d8d7790,acdr,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,true,false,2,2,1,1,0,0
LESCONFIG_192abbb6cdc94cb909dfc05c3ba66bd6d,pd,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,true,2,3,1,1,1,0
LESCONFIG_7ba9bdc94dcdd9e1c939aa9d999948d9b,sh,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,true,0,1,1,0,1,1
LESCONFIG_9359ba8dd2bd9caacabc38c3ccc8aaabd,seh,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,true,false,0,2,1,0,1,0
LESCONFIG_4999fbdbfc1d09acd8979c9e5ccffa39d,rd,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,true,1,1,0,1,1,0
LESCONFIG_a2a9f932e9cddc6bbcd67a9e3a50eb7c5,mc,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,true,true,0,3,0,0,0,1
LESCONFIG_d39df7baabbba93b2a77885d8d9dd99ba,fs,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,false,0,3,1,1,1,1
LESCONFIG_29c9a99a5ccc91929ac519dc9ba9bd199,lc,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,false,0,2,1,1,0,1
LESCONFIG_59c49d8a9ddab68d3ba0aeaae557e09dc,ca,USER_e8a1dc4df49d86acbbcdb298ccba6cb08,false,false,1,0,1,1,1,0
LESCONFIG_48c9cdb01a45fc525c924d5f3cdca8f9c,ma,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,false,0,2,1,0,0,1
LESCONFIG_d8a70ba9ca4092958bbd9eb18bc2999d9,hma,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,true,2,3,0,0,0,0
LESCONFIG_9d980a1ddc79d98a736ad9c6b8fed8fd8,he,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,true,1,1,1,1,1,0
LESCONFIG_4aace9aabd4ae6ec25ac4bf22add98299,cw,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,true,0,0,1,0,1,1
LESCONFIG_1bddb2b2a0f839ddf8cd3a01c9bcbbda2,ds,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,false,0,3,0,0,1,1
LESCONFIG_01bd97d9fbc1b85d1dacafed974bcfa73,an,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,false,0,0,1,0,0,0
LESCONFIG_888acba5423dd9aa1bbbc9a9c95951cb0,taf,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,true,0,1,1,1,0,1
LESCONFIG_9b971f5b6e99e6cc49ba90af4c8c4baca,nvfp,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,false,2,1,1,0,1,0
LESCONFIG_1baacd91cea5c39facc692dc9c91b68ea,pvh,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,true,2,0,1,0,0,0
LESCONFIG_e9db29aca23a8d1c2e7c84b987c3c90ad,ls,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,true,0,3,1,0,1,0
LESCONFIG_88add0db21a9dcaddba93faa9a299dcb9,IRMA,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,false,0,0,1,0,1,0
LESCONFIG_caabad117d99dfd3cb9bddd94cde2dcdb,vb,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,true,0,2,1,1,1,0
LESCONFIG_9d980a7999da98d9bbddcaeb9cb5bb76c,ode,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,true,0,2,1,1,0,1
LESCONFIG_efdd9bd9c84b99dccdc7b2afd289b9958,awo,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,false,2,1,1,0,0,1
LESCONFIG_dd3a9cbc9dbca1a6989caad2d74fb88cc,gea,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,true,0,3,0,0,1,1
LESCONFIG_1aa9455ccb6f3b9459c81a8fbbda5aebe,sp,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,false,0,1,0,0,0,0
LESCONFIG_5d53b5cdbdb8cca194f4acbd24ccba893,aavr,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,true,1,0,1,1,1,0
LESCONFIG_391baccbac6bfd9fdccb1d9c3cd99cb41,acdr,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,false,2,0,0,1,1,1
LESCONFIG_e088994b8db6bc2fa98cb9ccab49b29c3,pd,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,false,2,3,1,1,1,0
LESCONFIG_fcabacb8dd02a5adcbb0fbb3f61b74a6d,sh,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,true,0,0,1,0,0,1
LESCONFIG_dd9dd99b0b948978d51b3ea58cbba6bca,seh,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,true,0,2,1,1,1,1
LESCONFIG_d9bc88ca099c9db49dbb9cdbdd5d1fd6c,rd,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,false,1,2,0,1,1,0
LESCONFIG_d9adc2aa95cbb54cbec931d3bd0938ccb,mc,USER_8c9b427cedbb69fed9dd6f3d69c14f991,false,false,0,0,1,0,0,0
LESCONFIG_5cd6936bdd2b7bb57eb6a6d9a989523c6,fs,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,false,0,1,0,1,0,1
LESCONFIG_0cc96a6bada1d3bb3ad9af7ccbcad859a,lc,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,true,0,0,0,1,0,1
LESCONFIG_b92fccaabc1cca99d059dcdcb7799abbb,ca,USER_8c9b427cedbb69fed9dd6f3d69c14f991,true,true,1,0,0,1,1,0
LESCONFIG_8cd198baa272c24bace09da6d8bdcb75d,ma,USER_5acedeb978ad5b89aaddf99c5970a8580,true,false,0,3,0,1,1,1
LESCONFIG_6fcc9c9ae0f072ca99c8a48bcdde97872,hma,USER_5acedeb978ad5b89aaddf99c5970a8580,true,true,2,2,0,1,0,0
LESCONFIG_5dad5b91c6acb9cf4cc980bdce6b010a9,he,USER_5acedeb978ad5b89aaddf99c5970a8580,false,true,1,0,0,0,0,1
LESCONFIG_dbac9bd1ed93c590bab93c8b99dcb9a33,cw,USER_5acedeb978ad5b89aaddf99c5970a8580,true,false,0,2,0,0,1,0
LESCONFIG_bdfbb359f909fbcaeb9cbccc0cdf71cb7,ds,USER_5acedeb978ad5b89aaddf99c5970a8580,true,true,0,3,1,1,0,1
LESCONFIG_c6acdb9297ddadea95bd9dbadd1a1b5ad,an,USER_5acedeb978ad5b89aaddf99c5970a8580,true,true,0,2,0,0,0,1
LESCONFIG_bcdb99b891799f751b9d8b5b99adfddb2,taf,USER_5acedeb978ad5b89aaddf99c5970a8580,true,false,0,0,1,0,0,0
LESCONFIG_ecc9abd9d988a3a0b899bcfcdba79ac0a,nvfp,USER_5acedeb978ad5b89aaddf99c5970a8580,false,true,2,1,0,1,0,1
LESCONFIG_8ce473c051961ab31d99287233dcc6bda,pvh,USER_5acedeb978ad5b89aaddf99c5970a8580,false,true,2,1,0,1,0,1
LESCONFIG_3d698c9698fc09cfdb5a8a9babd9c54dc,ls,USER_5acedeb978ad5b89aaddf99c5970a8580,true,true,0,2,0,1,0,1
LESCONFIG_fbdcfdeec2baedce98d6dbd9f8c96ab7a,IRMA,USER_5acedeb978ad5b89aaddf99c5970a8580,true,true,0,1,0,0,1,1
LESCONFIG_aa9cd8a3a590de2becc1a90b89cd9dcaa,vb,USER_5acedeb978ad5b89aaddf99c5970a8580,false,false,0,1,1,1,0,1
LESCONFIG_37dd9abd811d890726610bec9cbdb958c,ode,USER_5acedeb978ad5b89aaddf99c5970a8580,false,false,0,0,1,1,0,0
LESCONFIG_8109c69dbbb83ba57bacf9739d9a39d6b,awo,USER_5acedeb978ad5b89aaddf99c5970a8580,false,true,2,0,1,0,0,1
LESCONFIG_0a1184aa9b9984d81bbcc3ed0cd94bbb8,gea,USER_5acedeb978ad5b89aaddf99c5970a8580,false,true,0,2,0,0,1,1
LESCONFIG_896c8b25ab81bc9fcfcb4b9daccbbcfdf,sp,USER_5acedeb978ad5b89aaddf99c5970a8580,true,false,0,3,1,0,0,0
LESCONFIG_bcadc8c5dd45bb7c81b972b90a9cdd9cc,aavr,USER_5acedeb978ad5b89aaddf99c5970a8580,false,true,1,2,0,1,1,0
LESCONFIG_bbb2c495a7cc978f89d52abbb8ca7fca6,acdr,USER_5acedeb978ad5b89aaddf99c5970a8580,true,true,2,0,1,0,1,0
LESCONFIG_4c5c45b9a99cf9cba9aaeb3d4adcbb8c9,pd,USER_5acedeb978ad5b89aaddf99c5970a8580,true,false,2,2,1,0,1,1
LESCONFIG_fccfd54addc9901abfdac93c93add5ba3,sh,USER_5acedeb978ad5b89aaddf99c5970a8580,false,false,0,3,0,0,0,1
LESCONFIG_97d8913adac0bdc9dc8aaaaa69b9d57dc,seh,USER_5acedeb978ad5b89aaddf99c5970a8580,true,true,0,1,1,0,1,0
LESCONFIG_416d9afbdbf8c69983bd8f9cdbaa87d9b,rd,USER_5acedeb978ad5b89aaddf99c5970a8580,false,false,1,2,0,1,1,0
LESCONFIG_c88adaa3b492cca7d08a8b6dcefd9b3ab,mc,USER_5acedeb978ad5b89aaddf99c5970a8580,true,true,0,1,1,0,0,1
LESCONFIG_4d9c545d91de89413ada7a905be9addfd,fs,USER_5acedeb978ad5b89aaddf99c5970a8580,true,true,0,2,0,0,0,0
LESCONFIG_dd69cadcbe706dd99d40c32acb2be92ad,lc,USER_5acedeb978ad5b89aaddf99c5970a8580,false,false,0,2,1,0,1,1
LESCONFIG_8cb9bdcf99cc08ba9a899bf87ad2de197,ca,USER_5acedeb978ad5b89aaddf99c5970a8580,true,false,1,1,0,1,0,1
LESCONFIG_589da9e8cd4b3cbba95f4b4d88abdb1b5,ma,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,true,0,3,1,0,1,0
LESCONFIG_68d9c9aa4bb57d8fbfbab0aca5dd9916c,hma,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,true,2,1,1,1,0,1
LESCONFIG_f1bab7d6ddcab6bcd6b198629b99abbcc,he,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,false,1,1,0,0,1,1
LESCONFIG_afd1789c09dcfc0d5c97cb917d0c9b95f,cw,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,true,0,3,1,1,0,0
LESCONFIG_3a1b9b4909d83adb1b588a74b584bccd1,ds,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,true,0,3,0,1,1,0
LESCONFIG_45ad1b9c4cc8d5689c4a7983eca6dafcc,an,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,false,0,1,1,0,0,1
LESCONFIG_5e954fdb5bbeb7d9a6df0c8ca5f02dcd3,taf,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,true,0,2,0,1,0,0
LESCONFIG_236bac6c9dd94d7bdc3ddbbdac2bd9cc7,nvfp,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,true,2,0,1,0,1,0
LESCONFIG_dc9cb1ee9aad924ad9a899badedfda408,pvh,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,false,2,0,1,0,0,1
LESCONFIG_4ba9b199bca9e97c4bdc3ba5a39c9ac41,ls,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,true,0,2,1,1,1,0
LESCONFIG_589ad4949dc64eb2c684cdc89a08bebda,IRMA,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,false,0,0,0,1,0,1
LESCONFIG_4e966dba0cdc8dc5d9e86bc09578a7191,vb,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,true,0,0,0,1,1,1
LESCONFIG_b5a9bd9d937c152aba3bb54b9b0aabba9,ode,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,false,0,1,0,1,0,0
LESCONFIG_eaf09d0338a9d2b6a9ab23c69bb0cabcc,awo,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,true,2,2,0,0,1,0
LESCONFIG_348fed5adcb3ddf1c68c5cdd69ac9b399,gea,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,true,0,1,1,0,1,1
LESCONFIG_7cd6a31817bd6b7c1b99bb2a6b3a6bedb,sp,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,true,0,0,1,1,1,1
LESCONFIG_ac2aa9cbd8cb677cac99badd9a76dccca,aavr,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,false,1,0,1,1,1,1
LESCONFIG_04a8d9993491bb9dcc0bd6d3bd1cee45d,acdr,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,true,2,3,0,1,0,0
LESCONFIG_2dda102acb4998d9dba2c1f99ba83a49a,pd,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,true,true,2,3,0,1,0,0
LESCONFIG_8bdac9cc05cb029b1a71ccf9c4aaba9ab,sh,USER_f6cdc9bbb8cda998a19fdeea9aabb7599,false,false,0,2,1,0,0,0
